customer_id,customer_name,city,area,signup_date,customer_segment
CUST1654,Bhavya Bal,Pune,Viman Nagar,2026-04-23,Premium
CUST1655,Ekta Bhatnagar,Bangalore,HSR Layout,2025-01-22,Regular
CUST1656,Reva Mody,Pune,Hadapsar,2025-08-13,Regular
CUST1657,Thomas Srinivas,Pune,Kothrud,2026-05-01,Regular
CUST1658,Lopa Varty,Pune,Koregaon Park,2024-03-20,New
CUST1659,Tanveer Thaker,Pune,Aundh,2026-04-14,New
CUST1660,Udant Kuruvilla,Pune,Viman Nagar,2024-09-05,Premium
CUST1661,Victor Kurian,Mumbai,Thane,2025-01-08,Regular
CUST1662,Pranit Mohanty,Bangalore,HSR Layout,2024-09-12,Regular
CUST1663,Eta Karpe,Pune,Kothrud,2025-05-07,Regular
CUST1664,Ryan Hayer,Bangalore,Koramangala,2024-09-10,Regular
CUST1665,Bimala Sura,Bangalore,Koramangala,2023-07-17,Regular
CUST1666,Harini Karan,Bangalore,Koramangala,2024-05-11,Regular
CUST1667,Bakhshi Bail,Pune,Baner,2023-06-04,Premium
CUST1668,Shivani Dugar,Pune,Baner,2026-05-24,Regular
CUST1669,Farhan Dalal,Mumbai,Borivali,2025-04-29,New
CUST1670,Chakradev Gera,Mumbai,Thane,2024-11-03,Regular
CUST1671,Vasana Jain,Bangalore,Koramangala,2026-05-11,Regular
CUST1672,Ojasvi Borah,Bangalore,Indiranagar,2023-09-19,New
CUST1673,Hemangini Krish,Mumbai,Kurla,2024-11-03,Regular
CUST1674,Falak Khatri,Bangalore,Whitefield,2025-01-08,Premium
CUST1675,Aashi Goda,Pune,Baner,2023-12-16,Regular
CUST1676,Kabir Bajaj,Bangalore,Jayanagar,2026-01-22,Regular
CUST1677,Christopher Kothari,Pune,Viman Nagar,2023-10-09,Premium
CUST1678,Aahana Sachdeva,Pune,Koregaon Park,2025-02-19,New
CUST1679,Jeet Chad,Bangalore,BTM Layout,2025-11-28,Regular
CUST1680,Jagat Walla,Bangalore,Koramangala,2024-08-26,Regular
CUST1681,Ekansh Deep,Bangalore,Jayanagar,2025-09-01,Premium
CUST1682,Ekbal Babu,Mumbai,Bandra,2024-07-10,Regular
CUST1683,Ranveer Sidhu,Bangalore,BTM Layout,2025-08-06,New
CUST1684,Ishanvi Shere,Pune,Wakad,2024-07-31,Regular
CUST1685,Suhani Wadhwa,Mumbai,Bandra,2024-05-06,New
CUST1686,Chanakya Hans,Bangalore,BTM Layout,2026-03-08,Premium
CUST1687,Odika Batta,Bangalore,HSR Layout,2023-06-07,Regular
CUST1688,Deepa Bassi,Pune,Baner,2026-05-22,Regular
CUST1689,Hemang Swamy,Mumbai,Andheri,2025-08-06,New
CUST1690,Kai Natt,Bangalore,HSR Layout,2024-01-16,Premium
CUST1691,Jhalak Keer,Mumbai,Bandra,2025-09-21,Regular
CUST1692,Owen Sane,Pune,Koregaon Park,2026-04-03,New
CUST1693,Udyati Kata,Pune,Wakad,2023-09-08,Regular
CUST1694,Abhimanyu Talwar,Mumbai,Powai,2025-01-16,Regular
CUST1695,Jeevika Ben,Mumbai,Dadar,2024-05-08,Regular
CUST1696,Yochana Chand,Bangalore,BTM Layout,2025-04-18,Regular
CUST1697,Omkaar Bhattacharyya,Mumbai,Thane,2026-04-02,New
CUST1698,Peter Brahmbhatt,Mumbai,Bandra,2026-05-14,Regular
CUST1699,Wakeeta Goyal,Bangalore,Jayanagar,2024-09-05,Regular
CUST1700,Noah Mital,Mumbai,Kurla,2025-09-09,Regular
CUST1701,Vivaan Toor,Bangalore,Jayanagar,2025-06-03,Regular
CUST1702,Chaitanya Shere,Mumbai,Thane,2024-03-01,Regular
CUST1703,Yasti Setty,Mumbai,Thane,2023-07-30,Regular
CUST1704,Yoshita Lal,Pune,Hadapsar,2023-06-26,Regular
CUST1705,Warinder Dugar,Mumbai,Kurla,2026-04-12,Premium
CUST1706,Amara Bedi,Bangalore,Indiranagar,2024-05-03,New
CUST1707,Naksh Shere,Bangalore,Koramangala,2025-07-06,Regular
CUST1708,Gavin Bhargava,Pune,Aundh,2024-10-22,Regular
CUST1709,Warhi Amble,Pune,Aundh,2025-01-11,Regular
CUST1710,Meghana Mannan,Mumbai,Kurla,2023-11-22,Regular
CUST1711,Hamsini Salvi,Pune,Viman Nagar,2024-08-05,New
CUST1712,Theodore Uppal,Bangalore,HSR Layout,2025-07-11,Regular
CUST1713,Mohini Prashad,Pune,Baner,2025-06-07,Regular
CUST1714,Hiral Lad,Bangalore,Jayanagar,2025-08-10,Premium
CUST1715,Triya Jayaraman,Pune,Kothrud,2024-11-18,Regular
CUST1716,Rohan Dhillon,Pune,Kothrud,2025-12-06,Regular
CUST1717,Ekavir Kakar,Pune,Hadapsar,2026-02-09,New
CUST1718,Anjali Warrior,Bangalore,Jayanagar,2024-04-18,New
CUST1719,Laksh Gera,Bangalore,Indiranagar,2026-01-17,Regular
CUST1720,Rudra Dutt,Pune,Viman Nagar,2026-04-26,Premium
CUST1721,Urishilla Narang,Bangalore,Indiranagar,2025-10-14,Regular
CUST1722,Chandresh Mitter,Mumbai,Powai,2023-11-28,New
CUST1723,Atharv Sengupta,Mumbai,Bandra,2025-03-23,New
CUST1724,Kiaan Narula,Mumbai,Bandra,2025-06-17,New
CUST1725,Arya Anand,Pune,Viman Nagar,2024-05-09,Premium
CUST1726,Ishaan Prakash,Mumbai,Thane,2025-12-15,Regular
CUST1727,Chakradhar Sekhon,Mumbai,Andheri,2025-09-25,New
CUST1728,Netra Ram,Bangalore,Whitefield,2024-04-24,New
CUST1729,Amrita Savant,Bangalore,Jayanagar,2025-08-03,Premium
CUST1730,Udant Arora,Bangalore,Whitefield,2024-06-01,Regular
CUST1731,Balveer Bains,Bangalore,Indiranagar,2025-02-02,Regular
CUST1732,Bhavya Sankaran,Mumbai,Powai,2025-02-08,Regular
CUST1733,Diya Kata,Pune,Viman Nagar,2024-11-25,New
CUST1734,Panini Sridhar,Pune,Viman Nagar,2025-05-27,Regular
CUST1735,Rudra Shetty,Mumbai,Thane,2023-09-28,Regular
CUST1736,Januja Varghese,Bangalore,Koramangala,2025-06-28,Regular
CUST1737,Anmol Ganesh,Pune,Kothrud,2024-05-21,New
CUST1738,Kalpit Sethi,Pune,Viman Nagar,2025-03-27,Regular
CUST1739,Yamini Ganguly,Pune,Wakad,2026-03-29,New
CUST1740,Vaishnavi Dyal,Mumbai,Borivali,2024-01-21,Regular
CUST1741,Yadavi Dhingra,Pune,Hadapsar,2025-01-22,New
CUST1742,Faraj Pandey,Mumbai,Dadar,2024-09-24,New
CUST1743,Upkaar Rattan,Bangalore,HSR Layout,2024-07-31,Regular
CUST1744,Mugdha Nath,Bangalore,Indiranagar,2025-12-11,Regular
CUST1745,Ubika Bhargava,Mumbai,Andheri,2024-03-11,New
CUST1746,Chandran Muni,Pune,Viman Nagar,2024-05-04,Regular
CUST1747,Adya Nath,Pune,Hadapsar,2026-03-25,Regular
CUST1748,Yashasvi Ahuja,Bangalore,Indiranagar,2025-10-14,New
CUST1749,Krish Bath,Mumbai,Bandra,2023-11-10,Regular
CUST1750,Ria Basu,Mumbai,Borivali,2024-01-26,Premium
CUST1751,Frederick Sankar,Bangalore,Koramangala,2024-06-12,Premium
CUST1752,Balhaar Shankar,Bangalore,Jayanagar,2024-09-06,Premium
CUST1753,Yochana Sheth,Pune,Wakad,2025-05-24,Regular
CUST1754,Qushi Chhabra,Mumbai,Kurla,2024-07-28,Regular
CUST1755,Aadi Virk,Pune,Aundh,2025-10-26,Regular
CUST1756,Pavani Sathe,Pune,Aundh,2024-08-01,Regular
CUST1757,Wazir Aggarwal,Pune,Viman Nagar,2025-01-09,Regular
CUST1758,Vasana Kata,Mumbai,Bandra,2024-03-02,Regular
CUST1759,Pranit Patil,Mumbai,Thane,2026-03-23,Regular
CUST1760,Hemangini Balay,Pune,Wakad,2023-10-01,Regular
CUST1761,Nidhi Parsa,Pune,Koregaon Park,2025-08-07,New
CUST1762,Zaitra Murthy,Bangalore,BTM Layout,2024-10-02,Regular
CUST1763,Rushil Thakur,Pune,Viman Nagar,2024-03-29,New
CUST1764,Wridesh Badal,Mumbai,Borivali,2025-10-18,Regular
CUST1765,Liam Pingle,Bangalore,BTM Layout,2024-12-11,Regular
CUST1766,Daksha Chandra,Pune,Kothrud,2026-01-29,Regular
CUST1767,Dayamai Mander,Bangalore,BTM Layout,2023-12-02,Premium
CUST1768,Onveer Devan,Bangalore,Jayanagar,2026-05-12,Regular
CUST1769,Atharv Batra,Mumbai,Powai,2024-04-02,Premium
CUST1770,Praneel Bail,Bangalore,BTM Layout,2023-11-02,Regular
CUST1771,Girish Dass,Mumbai,Kurla,2023-10-25,Regular
CUST1772,Varsha Choudhry,Mumbai,Borivali,2026-05-12,Premium
CUST1773,Varsha Agate,Bangalore,BTM Layout,2025-09-25,New
CUST1774,Harsh Dani,Pune,Baner,2023-07-26,Regular
CUST1775,Amruta Dube,Pune,Aundh,2023-07-22,New
CUST1776,Urmi Prashad,Bangalore,BTM Layout,2023-09-09,Regular
CUST1777,Dhriti Pillai,Pune,Koregaon Park,2026-04-05,Regular
CUST1778,Devansh Rege,Pune,Viman Nagar,2024-08-26,Regular
CUST1779,Vritti Rajan,Bangalore,Koramangala,2026-03-20,Regular
CUST1780,Urmi Chaudry,Pune,Hadapsar,2025-03-01,Premium
CUST1781,Patrick Ramanathan,Mumbai,Powai,2023-12-17,New
CUST1782,Aadhya Bose,Mumbai,Dadar,2023-08-24,Regular
CUST1783,Chasmum Pandit,Mumbai,Kurla,2023-06-25,Regular
CUST1784,Dhruv Sodhi,Bangalore,Whitefield,2024-11-17,Regular
CUST1785,Darika Mukherjee,Bangalore,HSR Layout,2023-11-15,Regular
CUST1786,Tara Anand,Mumbai,Borivali,2023-12-21,Regular
CUST1787,Matthew Sheth,Mumbai,Bandra,2026-01-27,Regular
CUST1788,Zehaan Manda,Bangalore,HSR Layout,2024-05-21,New
CUST1789,Sathvik Raja,Mumbai,Borivali,2024-02-04,Regular
CUST1790,Bhavini Gill,Bangalore,HSR Layout,2025-01-03,Regular
CUST1791,Yoshita D’Alia,Bangalore,Koramangala,2025-04-15,Regular
CUST1792,Hredhaan Sodhi,Mumbai,Kurla,2024-09-27,Regular
CUST1793,Wazir Karnik,Pune,Koregaon Park,2024-06-16,New
CUST1794,Panini Kalita,Mumbai,Kurla,2024-06-02,Regular
CUST1795,Varenya Das,Bangalore,BTM Layout,2023-06-21,Regular
CUST1796,Aarav Bahl,Bangalore,Koramangala,2024-11-01,New
CUST1797,Brinda Banerjee,Bangalore,Koramangala,2025-03-08,Premium
CUST1798,Ekani Cheema,Pune,Kothrud,2024-08-23,Premium
CUST1799,Raghav Merchant,Mumbai,Andheri,2025-01-24,New
CUST1800,Xalak Murty,Pune,Baner,2024-04-27,New
CUST1801,Rudra Bir,Pune,Hadapsar,2025-01-14,Regular
CUST1802,Simon Aggarwal,Mumbai,Borivali,2023-12-11,Regular
CUST1803,Thomas Khalsa,Mumbai,Dadar,2026-02-28,Premium
CUST1804,Balendra Chokshi,Pune,Aundh,2025-09-19,Premium
CUST1805,Viraj Mitra,Bangalore,HSR Layout,2024-11-12,Regular
CUST1806,Vihaan Guha,Pune,Aundh,2025-04-28,Regular
CUST1807,Mahika Bhasin,Bangalore,Whitefield,2025-01-21,New
CUST1808,Priya Kohli,Bangalore,BTM Layout,2024-01-25,Regular
CUST1809,Zinal Sachar,Pune,Viman Nagar,2025-01-31,New
CUST1810,Irya Sodhi,Pune,Baner,2024-11-12,New
CUST1811,Michael Tripathi,Pune,Wakad,2023-06-12,New
CUST1812,Raghav Maharaj,Mumbai,Kurla,2024-04-09,Regular
CUST1813,Max Kurian,Bangalore,HSR Layout,2024-05-18,Regular
CUST1814,Nidra Sinha,Pune,Viman Nagar,2023-11-16,New
CUST1815,Gaurangi Aggarwal,Bangalore,Koramangala,2024-09-22,Premium
CUST1816,Nathaniel Zacharia,Bangalore,Whitefield,2025-09-01,Regular
CUST1817,Pushti Kurian,Bangalore,BTM Layout,2023-07-21,Regular
CUST1818,Rachita Virk,Mumbai,Bandra,2025-02-01,Regular
CUST1819,Damyanti Srinivas,Pune,Kothrud,2024-05-14,Premium
CUST1820,Madhavi Issac,Bangalore,Koramangala,2025-12-29,New
CUST1821,Ryan Bhatt,Mumbai,Borivali,2026-03-03,New
CUST1822,Yachana Gola,Pune,Viman Nagar,2025-06-30,New
CUST1823,Abhiram Dhawan,Pune,Aundh,2025-06-20,Regular
CUST1824,Damyanti Dora,Mumbai,Borivali,2025-10-13,Premium
CUST1825,Balvan Nayak,Bangalore,Whitefield,2024-06-12,Regular
CUST1826,Warda Som,Mumbai,Borivali,2024-04-22,Regular
CUST1827,Mitali Magar,Pune,Aundh,2024-04-24,Regular
CUST1828,Chandani Saxena,Mumbai,Dadar,2023-06-15,Regular
CUST1829,Dev Ghosh,Bangalore,Koramangala,2024-10-09,Regular
CUST1830,Indira Mammen,Mumbai,Andheri,2024-01-04,Regular
CUST1831,Onveer Srinivas,Pune,Hadapsar,2025-03-24,Regular
CUST1832,Chandani Ramaswamy,Mumbai,Thane,2025-08-19,Premium
CUST1833,Ishwar Samra,Bangalore,BTM Layout,2024-01-17,New
CUST1834,Indira Nagarajan,Mumbai,Bandra,2025-01-01,New
CUST1835,Gabriel Narula,Mumbai,Dadar,2024-02-05,Regular
CUST1836,Baljiwan Baral,Mumbai,Andheri,2024-01-12,Regular
CUST1837,Dev Kala,Pune,Kothrud,2025-09-01,Regular
CUST1838,Dipta Guha,Pune,Viman Nagar,2025-07-29,New
CUST1839,Arin Issac,Bangalore,Jayanagar,2025-07-25,Premium
CUST1840,Oeshi Wable,Pune,Kothrud,2024-11-08,Regular
CUST1841,Barkha Sekhon,Pune,Hadapsar,2025-05-13,New
CUST1842,Girik Batta,Mumbai,Bandra,2026-04-07,New
CUST1843,Aarnav Mahal,Pune,Aundh,2025-09-16,Regular
CUST1844,Indira Pal,Pune,Aundh,2024-12-20,New
CUST1845,Teerth Anand,Pune,Hadapsar,2023-10-21,Premium
CUST1846,Samesh Gandhi,Mumbai,Borivali,2025-01-21,New
CUST1847,Barkha Trivedi,Bangalore,Koramangala,2024-06-16,Premium
CUST1848,Gunbir Nagi,Mumbai,Borivali,2024-03-19,Regular
CUST1849,Fitan Chandra,Bangalore,Whitefield,2024-09-25,Regular
CUST1850,Shivani Agate,Bangalore,Whitefield,2025-08-25,Regular
CUST1851,Bishakha Wadhwa,Bangalore,Indiranagar,2024-08-08,New
CUST1852,Ijaya Kumer,Mumbai,Thane,2025-12-11,Premium
CUST1853,Ridhi Grover,Pune,Viman Nagar,2023-11-04,Regular
CUST1854,Aayush Parmer,Bangalore,Indiranagar,2024-09-22,Regular
CUST1855,Nathan Chaudhary,Pune,Hadapsar,2024-11-14,Regular
CUST1856,Sanaya Shankar,Mumbai,Dadar,2025-09-05,New
CUST1857,Avni Morar,Bangalore,Indiranagar,2024-04-14,Regular
CUST1858,Vedant Parsa,Pune,Baner,2023-11-11,Regular
CUST1859,Divya Jaggi,Mumbai,Bandra,2023-09-09,Regular
CUST1860,Hritik Bava,Pune,Baner,2025-01-09,Regular
CUST1861,Lakshmi Manne,Bangalore,Whitefield,2026-03-13,Regular
CUST1862,Gauri Varkey,Mumbai,Thane,2025-03-26,New
CUST1863,Om Kaur,Bangalore,Whitefield,2024-03-23,Regular
CUST1864,Abeer Chopra,Mumbai,Powai,2026-02-06,Regular
CUST1865,Anmol Loke,Bangalore,Indiranagar,2024-02-11,Premium
CUST1866,Diya Bhatt,Bangalore,Indiranagar,2025-09-09,Premium
CUST1867,Yutika Chakrabarti,Bangalore,Whitefield,2025-12-27,Premium
CUST1868,Qadim Ramachandran,Bangalore,HSR Layout,2023-11-06,Premium
CUST1869,Radhika Bava,Pune,Wakad,2026-04-11,Premium
CUST1870,Ojas Dhawan,Bangalore,Indiranagar,2025-06-17,Regular
CUST1871,Benjamin Shankar,Pune,Wakad,2023-06-14,Regular
CUST1872,Eiravati Garde,Pune,Aundh,2025-04-01,Regular
CUST1873,Aarna Sahni,Bangalore,Jayanagar,2023-06-23,Regular
CUST1874,Anirudh Palla,Mumbai,Powai,2025-10-06,New
CUST1875,Tara Gulati,Bangalore,Koramangala,2024-11-24,Regular
CUST1876,Chanakya Bera,Bangalore,Indiranagar,2026-04-26,New
CUST1877,Lipika Setty,Mumbai,Thane,2024-07-16,Premium
CUST1878,Bhavika Varma,Pune,Kothrud,2024-04-02,Regular
CUST1879,Rushil Merchant,Mumbai,Powai,2024-10-01,Regular
CUST1880,Omkaar Mangat,Bangalore,Whitefield,2025-12-25,Regular
CUST1881,Rajata Sant,Mumbai,Andheri,2026-01-22,Regular
CUST1882,Michael Shanker,Bangalore,BTM Layout,2024-11-22,New
CUST1883,Onkar Gala,Bangalore,Jayanagar,2026-01-16,Regular
CUST1884,Thomas Chaudry,Pune,Aundh,2024-08-09,New
CUST1885,Maya Sankaran,Mumbai,Dadar,2024-03-12,Regular
CUST1886,Veda Keer,Bangalore,HSR Layout,2025-10-28,Premium
CUST1887,Naveen Lad,Mumbai,Borivali,2024-02-13,New
CUST1888,Vrinda Chand,Bangalore,Indiranagar,2024-01-10,Premium
CUST1889,Max Apte,Bangalore,Whitefield,2023-12-03,Regular
CUST1890,Avni Khalsa,Bangalore,BTM Layout,2023-09-18,Regular
CUST1891,Sathvik Walia,Pune,Koregaon Park,2024-04-17,New
CUST1892,Xavier Konda,Pune,Baner,2025-01-21,Regular
CUST1893,Indali Mane,Mumbai,Dadar,2024-08-04,New
CUST1894,Nidra Krishna,Bangalore,HSR Layout,2023-06-18,New
CUST1895,Yashvi Chauhan,Mumbai,Kurla,2026-01-15,Premium
CUST1896,Viraj Wagle,Mumbai,Dadar,2024-05-09,Regular
CUST1897,Ekaja Sule,Mumbai,Thane,2024-07-22,New
CUST1898,Keya Pau,Pune,Wakad,2024-07-12,Regular
CUST1899,Jonathan Anand,Bangalore,Whitefield,2025-02-12,Premium
CUST1900,Vinaya Nayar,Bangalore,Jayanagar,2025-06-01,New
CUST1901,Mugdha Venkataraman,Pune,Kothrud,2024-07-04,New
CUST1902,Rohan Choudhary,Pune,Kothrud,2025-04-06,Regular
CUST1903,Sanaya Contractor,Pune,Aundh,2025-08-23,Regular
CUST1904,Siya Oza,Pune,Koregaon Park,2025-05-28,New
CUST1905,Nitesh Kala,Pune,Koregaon Park,2025-05-20,Regular
CUST1906,Rudra Nadig,Mumbai,Powai,2023-11-27,New
CUST1907,Farhan Lad,Bangalore,Whitefield,2025-10-02,Regular
CUST1908,Gauri Shanker,Pune,Wakad,2024-02-25,Regular
CUST1909,Ishanvi Mandal,Pune,Koregaon Park,2024-09-11,New
CUST1910,Rajata Tiwari,Mumbai,Kurla,2024-05-14,Premium
CUST1911,Chatura Sarma,Mumbai,Thane,2024-06-26,Premium
CUST1912,Robert Oommen,Bangalore,Whitefield,2024-06-07,Regular
CUST1913,Nisha Rattan,Pune,Hadapsar,2024-09-10,Regular
CUST1914,Hritik Contractor,Bangalore,BTM Layout,2026-04-11,Regular
CUST1915,Bimala Boase,Bangalore,Jayanagar,2026-02-26,Premium
CUST1916,Widisha Sama,Mumbai,Borivali,2025-12-27,Regular
CUST1917,Amara Mital,Bangalore,Whitefield,2025-09-22,Premium
CUST1918,Xavier Kala,Mumbai,Borivali,2025-04-16,New
CUST1919,Advika Bansal,Pune,Kothrud,2026-01-12,Regular
CUST1920,Ayush Nagarajan,Mumbai,Powai,2025-10-01,New
CUST1921,Oliver Chand,Pune,Koregaon Park,2025-11-02,Regular
CUST1922,Sathvik Agarwal,Pune,Baner,2025-07-16,New
CUST1923,Frederick Singh,Bangalore,Koramangala,2024-01-09,Regular
CUST1924,Dayamai Garde,Mumbai,Kurla,2025-01-20,Regular
CUST1925,Faris Anand,Pune,Aundh,2024-04-09,Regular
CUST1926,Yatan More,Mumbai,Borivali,2024-02-19,New
CUST1927,Harrison Sekhon,Pune,Viman Nagar,2025-02-12,Regular
CUST1928,Ansh Modi,Mumbai,Borivali,2024-07-13,Regular
CUST1929,Christopher Kannan,Pune,Wakad,2024-09-11,Regular
CUST1930,Ishaan Chandra,Bangalore,HSR Layout,2023-06-27,Premium
CUST1931,Zaitra Nagy,Pune,Baner,2023-06-15,New
CUST1932,Banjeet Chaudhuri,Bangalore,Indiranagar,2024-07-24,Regular
CUST1933,Tejas Sankaran,Bangalore,Jayanagar,2026-04-26,Regular
CUST1934,Anya Misra,Mumbai,Dadar,2025-03-30,Regular
CUST1935,Ekansh Badal,Mumbai,Thane,2024-03-09,New
CUST1936,Atharv Tella,Pune,Wakad,2024-01-22,New
CUST1937,Deepa Dara,Pune,Hadapsar,2024-07-14,Regular
CUST1938,Arunima Parsa,Mumbai,Powai,2024-04-15,Regular
CUST1939,Anya Kothari,Mumbai,Bandra,2024-04-04,Regular
CUST1940,Lajita Bhatti,Pune,Koregaon Park,2025-02-03,Premium
CUST1941,Saanvi Sahota,Pune,Wakad,2024-10-27,Premium
CUST1942,Harsh Dua,Mumbai,Powai,2025-08-18,New
CUST1943,Yamini Dani,Mumbai,Dadar,2024-04-22,New
CUST1944,Ladli Singh,Pune,Wakad,2024-11-03,New
CUST1945,Amol Gopal,Pune,Baner,2025-07-16,Regular
CUST1946,Pranav Kala,Mumbai,Powai,2025-04-23,Regular
CUST1947,Amrita Kohli,Pune,Baner,2025-03-16,New
CUST1948,Ishita Sarraf,Pune,Koregaon Park,2026-04-09,New
CUST1949,Elijah Banerjee,Mumbai,Andheri,2024-12-26,Regular
CUST1950,Thomas Arora,Pune,Wakad,2024-01-21,Premium
CUST1951,Vritti Pradhan,Mumbai,Kurla,2025-07-31,Regular
CUST1952,Jatin Roy,Pune,Koregaon Park,2025-05-26,Premium
CUST1953,Yagnesh Varghese,Bangalore,Indiranagar,2025-04-26,Regular
CUST1954,Zansi Aurora,Mumbai,Bandra,2025-04-16,Regular
CUST1955,Noah Padmanabhan,Pune,Wakad,2024-09-05,Regular
CUST1956,Kavya Bhat,Pune,Viman Nagar,2024-01-18,Regular
CUST1957,Lipika Zachariah,Pune,Kothrud,2023-12-15,Regular
CUST1958,Ikbal Gara,Mumbai,Powai,2025-10-14,New
CUST1959,Tristan Kuruvilla,Bangalore,Koramangala,2025-04-09,Regular
CUST1960,Chandani Swaminathan,Bangalore,BTM Layout,2025-06-18,New
CUST1961,Advay Padmanabhan,Mumbai,Dadar,2025-12-03,New
CUST1962,Jack Saran,Mumbai,Andheri,2025-09-06,Premium
CUST1963,Deepa Venkatesh,Pune,Koregaon Park,2025-10-06,New
CUST1964,Jason Naidu,Mumbai,Powai,2026-04-03,New
CUST1965,Chakradev Nori,Mumbai,Borivali,2024-07-09,New
CUST1966,Gagan De,Pune,Koregaon Park,2026-03-31,Premium
CUST1967,Michael Varughese,Bangalore,Jayanagar,2024-09-17,Regular
CUST1968,Meghana Thakur,Bangalore,Indiranagar,2025-07-24,Regular
CUST1969,Theodore Bhatt,Pune,Wakad,2024-06-02,New
CUST1970,Vidhi Tiwari,Pune,Hadapsar,2025-05-13,Regular
CUST1971,Manthan Ben,Bangalore,Koramangala,2024-06-21,New
CUST1972,Chakradhar Barman,Bangalore,Indiranagar,2025-01-14,Regular
CUST1973,Yashawini Rout,Pune,Wakad,2024-09-21,Regular
CUST1974,Varenya Roy,Mumbai,Borivali,2025-05-31,Regular
CUST1975,Frado Vig,Mumbai,Kurla,2023-11-19,Premium
CUST1976,Tejas Bhakta,Bangalore,Indiranagar,2023-06-19,New
CUST1977,Nathaniel Bansal,Mumbai,Powai,2026-01-14,Regular
CUST1978,Nikita Randhawa,Mumbai,Andheri,2023-12-13,Regular
CUST1979,Teerth Dhar,Mumbai,Borivali,2024-09-29,New
CUST1980,Harrison Sampath,Bangalore,HSR Layout,2025-03-24,New
CUST1981,Balvan Bhatnagar,Pune,Viman Nagar,2026-01-10,Regular
CUST1982,Reyansh Sem,Bangalore,HSR Layout,2025-08-16,New
CUST1983,Daksh Kumer,Bangalore,BTM Layout,2023-11-13,New
CUST1984,Lajita Dhawan,Bangalore,Indiranagar,2025-08-29,Regular
CUST1985,Pooja Kara,Mumbai,Borivali,2024-11-22,Regular
CUST1986,Riya Sengupta,Pune,Aundh,2024-10-13,Regular
CUST1987,Kritika Varty,Mumbai,Dadar,2026-01-11,New
CUST1988,Hemani Sarma,Pune,Viman Nagar,2024-04-03,Premium
CUST1989,Andrew Hans,Bangalore,Indiranagar,2023-11-02,Regular
CUST1990,Harrison Ravi,Pune,Hadapsar,2023-10-07,Premium
CUST1991,Tara Subramanian,Mumbai,Bandra,2025-01-06,Regular
CUST1992,Neha Chanda,Mumbai,Kurla,2026-03-17,Regular
CUST1993,Chaaya Badami,Bangalore,Whitefield,2023-11-29,Regular
CUST1994,Saksham Sampath,Bangalore,Whitefield,2025-12-02,New
CUST1995,Indali Lad,Bangalore,Jayanagar,2024-10-09,New
CUST1996,Hritik Sura,Pune,Wakad,2025-01-30,Premium
CUST1997,Fiyaz Bora,Pune,Koregaon Park,2023-10-31,Regular
CUST1998,Kashish Dora,Pune,Koregaon Park,2023-12-19,Regular
CUST1999,Timothy Panchal,Mumbai,Dadar,2025-12-10,Regular
CUST2000,Chandani Kohli,Bangalore,Jayanagar,2024-09-29,Regular
CUST2001,Jagat Ramanathan,Pune,Baner,2026-01-11,New
CUST2002,Rishi Dewan,Bangalore,Koramangala,2024-06-03,New
CUST2003,Zashil Batta,Pune,Hadapsar,2026-05-24,Regular
CUST2004,Samaksh Das,Pune,Kothrud,2023-07-22,Premium
CUST2005,Waida Taneja,Pune,Baner,2023-07-22,Regular
CUST2006,Yachana Vig,Mumbai,Kurla,2023-06-30,Regular
CUST2007,Balendra Toor,Bangalore,Koramangala,2024-01-10,Premium
CUST2008,Sanya Peri,Mumbai,Borivali,2024-12-17,New
CUST2009,Samarth Sawhney,Pune,Aundh,2025-04-07,Regular
CUST2010,Qadim Contractor,Pune,Viman Nagar,2023-08-23,New
CUST2011,Onkar Seshadri,Bangalore,Indiranagar,2024-11-28,Regular
CUST2012,Udyati Samra,Pune,Wakad,2023-10-19,Regular
CUST2013,Rajeshri Mukhopadhyay,Pune,Viman Nagar,2024-10-20,Regular
CUST2014,Brinda Khurana,Pune,Viman Nagar,2023-06-26,Regular
CUST2015,David Madan,Mumbai,Dadar,2025-06-06,New
CUST2016,Abhiram Ram,Bangalore,BTM Layout,2025-12-21,Regular
CUST2017,Jyoti Bandi,Mumbai,Dadar,2024-08-31,Regular
CUST2018,Krish Dube,Pune,Wakad,2025-11-14,Regular
CUST2019,Osha Yohannan,Bangalore,HSR Layout,2024-02-20,Regular
CUST2020,Advaith Koshy,Bangalore,Indiranagar,2023-06-28,Regular
CUST2021,Forum Gandhi,Bangalore,HSR Layout,2025-02-04,Premium
CUST2022,Jalsa Murthy,Mumbai,Borivali,2024-09-25,Premium
CUST2023,Siya Chatterjee,Mumbai,Kurla,2024-10-04,Regular
CUST2024,Karan Bassi,Bangalore,HSR Layout,2023-11-10,Premium
CUST2025,Caleb Chadha,Mumbai,Borivali,2023-10-10,New
CUST2026,Elijah Sampath,Bangalore,Indiranagar,2026-01-03,Regular
CUST2027,Forum Srinivas,Bangalore,Jayanagar,2023-11-11,New
CUST2028,Zaid Sathe,Mumbai,Thane,2026-04-04,Premium
CUST2029,Dhriti Sem,Pune,Hadapsar,2024-03-20,New
CUST2030,Anita Krishna,Mumbai,Borivali,2025-05-26,New
CUST2031,Warhi Bhalla,Pune,Baner,2024-07-07,New
CUST2032,Anthony Kar,Pune,Wakad,2025-10-25,Premium
CUST2033,Qabil Rai,Pune,Aundh,2025-02-06,Premium
CUST2034,Wahab Rout,Bangalore,Whitefield,2024-10-16,Premium
